Item Code,Task,Segment,Report,Sub task,Material Spacification,QTY,Unit,Reat,Total Amount in BDT,Remarks
,Door Works,8th Floor,,Screw,SS,90,Pcs ,1,90.00,
,Door Works,8th Floor,,Fixing & fiting Cost,APCS,9,Pcs ,600,"5,400.00",
,MS & SS Works,Ground Floor,,MS Grill,12mm Square Bar,120,SFT,120,"14,400.00",14700
,MS & SS Works,Ground Floor,,Varenda Railing,,,SFT,,0.00,
,MS & SS Works,Ground Floor,,Safety Grill,APCS,"1,062.00",SFT,110,"116,820.00",
,MS & SS Works,Ground Floor,,Stair Grill,APCS,360,SFT,120,"43,200.00",
,MS & SS Works,Ground Floor,,Stair Railing,APCS,566,SFT,320,"181,120.00",
,MS & SS Works,Ground Floor,,Main Gate & Front Side Grill,APCS,515,SFT,350,"180,250.00",
,MS & SS Works,Ground Floor,,MS Gate,APCS,108,SFT,320,"34,560.00",
,MS & SS Works,Ground Floor,,Tin for safety Grill,APCS,180,SFT,150,"27,000.00",
,MS & SS Works,1st Floor,,MS Grill,12mm Square Bar,222,SFT,120,"26,640.00",
,MS & SS Works,1st Floor,,Varenda Railing,,153,SFT,300,"45,900.00",
,MS & SS Works,2nd Floor,,MS Grill,12mm Square Bar,222,SFT,120,"26,640.00",
,MS & SS Works,2nd Floor,,Varenda Railing,,97,SFT,300,"29,100.00",
,MS & SS Works,3rd Floor,,MS Grill,12mm Square Bar,222,SFT,120,"26,640.00",
,MS & SS Works,3rd Floor,,Varenda Railing,,121,SFT,300,"36,300.00",
,MS & SS Works,4th Floor,,MS Grill,12mm Square Bar,222,SFT,120,"26,640.00",
,MS & SS Works,4th Floor,,Varenda Railing,,148,SFT,300,"44,400.00",
,MS & SS Works,5th Floor,,MS Grill,12mm Square Bar,222,SFT,120,"26,640.00",
,MS & SS Works,5th Floor,,Varenda Railing,,121,SFT,300,"36,300.00",
,MS & SS Works,6th Floor,,MS Grill,12mm Square Bar,222,SFT,120,"26,640.00",
,MS & SS Works,6th Floor,,Varenda Railing,,135,SFT,300,"40,500.00",
,MS & SS Works,7th Floor,,MS Grill,12mm Square Bar,222,SFT,120,"26,640.00",
,MS & SS Works,7th Floor,,Varenda Railing,,148,SFT,300,"44,400.00",
,MS & SS Works,8th Floor,,MS Grill,12mm Square Bar,222,SFT,120,"26,640.00",
,MS & SS Works,8th Floor,,Varenda Railing,,147,SFT,300,"44,100.00",
,MS & SS Works,Roof Top,,MS Grill,12mm Square Bar,18,SFT,120,"2,160.00",
,MS & SS Works,Roof Top,,Varenda Railing,,85,SFT,300,"25,500.00",
,Tiles,Ground Floor,,Wall Tiles (200X300),RAK,280,sft,35,"9,800.00",
,Tiles,Ground Floor,,Lift Wall Tiles (300X600),RAK,482,sft,85,"40,970.00",
,Tiles,Ground Floor,,Floor Tiles (300X300),RAK,82,sft,55,"4,510.00",
,Tiles,Ground Floor,,Floor Tiles (300X600),RAK,,sft,70,0.00,
,Tiles,Ground Floor,,Main Floor Tiles (600X600),RAK,,sft,95,0.00,
,Tiles,Ground Floor,,Stair Tiles (262X300),RAK,512,sft,55,"28,160.00",
,Tiles,Ground Floor,,Stair Tiles (300X300),RAK,"1,054.00",sft,55,"57,970.00",
,Tiles,Ground Floor,,Stair Tiles (600X600),RAK,670,sft,70,"46,900.00",
,Tiles,Ground Floor,,Rustic Tiles (300X600),RAK,,sft,90,0.00,
,Tiles,Ground Floor,,Pavment Tiles (300X300),APCS,"1,600.00",sft,28,"44,800.00",
,Tiles,Ground Floor,,Marble,,,sft,,0.00,
,Tiles,Ground Floor,Tiles Fixing Cost,Wall Tiles (200X300),APA,280,sft,16,"4,480.00",
,Tiles,Ground Floor,Tiles Fixing Cost,Wall Tiles (300X600),APA,482,sft,16,"7,712.00",
,Tiles,Ground Floor,Tiles Fixing Cost,Floor Tiles (300X300),APA,82,sft,16,"1,312.00",
,Tiles,Ground Floor,Tiles Fixing Cost,Floor Tiles (300X600),APA,,sft,16,0.00,
,Tiles,Ground Floor,Tiles Fixing Cost,Main Floor Tiles (600X600),APA,    ,sft,16,0.00,
,Tiles,Ground Floor,Tiles Fixing Cost,Stair Tiles (262X300),APA,512,sft,20,"10,240.00",
,Tiles,Ground Floor,Tiles Fixing Cost,Stair Tiles (300X300),APA,"1,054.00",sft,20,"21,080.00",
,Tiles,Ground Floor,Tiles Fixing Cost,Stair Tiles (600X600),APA,670,sft,20,"13,400.00",
,Tiles,Ground Floor,Tiles Fixing Cost,Rustic Tiles (300X600),APA,    ,sft,50,0.00,
,Tiles,Ground Floor,Tiles Fixing Cost,Pavment Tiles (300X300),APA,"1,600.00",sft,16,"25,600.00",
,Tiles,Ground Floor,Tiles Fixing Cost,Nonschedule Material,,,sft,,0.00,
,Tiles,Ground Floor,Tiles Fixing Cost,Nonschedule Labour Bill,,,sft,,0.00,
,Tiles,Ground Floor,Tiles Fixing Materials,Cement,Elephent,150,bag,390,"58,500.00",
,Tiles,Ground Floor,Tiles Fixing Materials,Tile Mate,Mirpur Ceramic,,bag,525,0.00,
,Tiles,Ground Floor,Tiles Fixing Materials,L/Sand,APCS,920,cft,20,"18,400.00",
,Tiles,Ground Floor,Tiles Fixing Materials,Putting (Con Mix),Mirpur Ceramic,85,Kg,60,"5,100.00",
,Tiles,Ground Floor,Tiles Fixing Materials,Viksol,APCS,85,lit.,100,"8,500.00",
,Tiles,Ground Floor,Tiles Fixing Materials,Alamati,APCS,1,Tk.,500,500.00,
,Tiles,Ground Floor,Tiles Fixing Materials,Powder Colour,APCS,1,Tk.,500,500.00,
,Tiles,Ground Floor,Tiles Fixing Materials,Markin Kapor,APCS,150,goj.,15,"2,250.00",
,Tiles,Ground Floor,Tiles Fixing Materials,120 No. Paper,APCS,120,pcs,25,"3,000.00",
,Tiles,1st Floor,,Wall Tiles (200X300),RAK,936,sft,35,"32,760.00",
,Tiles,1st Floor,,Wall Tiles (250X325),RAK,,,70,0.00,
,Tiles,1st Floor,,Floor Tiles (300X300),RAK,230,sft,55,"12,650.00",
,Tiles,1st Floor,,Floor Tiles (300X600),RAK,,sft,70,0.00,
,Tiles,1st Floor,,Main Floor Tiles (600X600),RAK,"1,114.00",sft,95,"105,830.00",
,Tiles,1st Floor,,Kitchen Slab,APCS,20,sft,95,"1,900.00",
,Tiles,1st Floor,,Basin Slab,APCS,,sft,500,0.00,
,Tiles,1st Floor,Tiles Fixing Cost,Wall Tiles (200X300),APA,936,sft,16,"14,976.00",
,Tiles,1st Floor,Tiles Fixing Cost,Wall Tiles (250X325),APA,    ,sft,16,0.00,
,Tiles,1st Floor,Tiles Fixing Cost,Floor Tiles (300X300),APA,230,sft,16,"3,680.00",
,Tiles,1st Floor,Tiles Fixing Cost,Floor Tiles (300X600),APA,,sft,16,0.00,
,Tiles,1st Floor,Tiles Fixing Cost,Main Floor Tiles (600X600),APA,"1,114.00",sft,16,"17,824.00",
,Tiles,1st Floor,Tiles Fixing Cost,Slab Tiles Work,APA,20,sft,16,320.00,
,Tiles,1st Floor,Tiles Fixing Cost,Nonschedule Material,,,,,0.00,
,Tiles,1st Floor,Tiles Fixing Cost,Nonschedule Labour Bill,,,,,0.00,
,Tiles,1st Floor,,Cement,Bashundhara,78,bag,390,"30,420.00",
,Tiles,1st Floor,,L/Sand,APCS,400,cft,20,"8,000.00",
,Tiles,2nd Floor,,Wall Tiles (200X300),RAK,80,sft,35,"2,800.00",
,Tiles,2nd Floor,,Wall Tiles (250X325),RAK,856,,65,"55,640.00",
,Tiles,2nd Floor,,Floor Tiles (300X300),RAK,230,sft,65,"14,950.00",
,Tiles,2nd Floor,,Floor Tiles (300X600),RAK,,sft,70,0.00,
,Tiles,2nd Floor,,Main Floor Tiles (600X600),RAK,"1,114.00",sft,95,"105,830.00",
,Tiles,2nd Floor,,Kitchen Slab,APCS,20,sft,95,"1,900.00",
,Tiles,2nd Floor,,Basin Slab,APCS,,sft,500,0.00,
,Tiles,2nd Floor,Tiles Fixing Cost,Wall Tiles (200X300),APA,80,sft,16,"1,280.00",
,Tiles,2nd Floor,Tiles Fixing Cost,Wall Tiles (250X325),APA,856,sft,16,"13,696.00",
,Tiles,2nd Floor,Tiles Fixing Cost,Floor Tiles (300X300),APA,230,sft,16,"3,680.00",
,Tiles,2nd Floor,Tiles Fixing Cost,Floor Tiles (300X600),APA,,sft,16,0.00,
,Tiles,2nd Floor,Tiles Fixing Cost,Main Floor Tiles (600X600),APA,"1,114.00",sft,16,"17,824.00",
,Tiles,2nd Floor,Tiles Fixing Cost,Slab Tiles Work,APA,20,sft,16,320.00,
,Tiles,2nd Floor,Tiles Fixing Cost,Nonschedule Material,,,,,0.00,
,Tiles,2nd Floor,Tiles Fixing Cost,Nonschedule Labour Bill,,,,,0.00,
,Tiles,2nd Floor,,Cement,Bashundhara,78,bag,390,"30,420.00",
,Tiles,2nd Floor,,L/Sand,APCS,400,cft,20,"8,000.00",
,Tiles,3rd Floor,,Wall Tiles (200X300),RAK,936,sft,35,"32,760.00",
,Tiles,3rd Floor,,Wall Tiles (250X325),RAK,,,70,0.00,
,Tiles,3rd Floor,,Floor Tiles (300X300),RAK,230,sft,55,"12,650.00",
,Tiles,3rd Floor,,Floor Tiles (300X600),RAK,,sft,70,0.00,
,Tiles,3rd Floor,,Main Floor Tiles (600X600),RAK,"1,114.00",sft,95,"105,830.00",
,Tiles,3rd Floor,,Kitchen Slab,APCS,20,sft,95,"1,900.00",
,Tiles,3rd Floor,,Basin Slab,APCS,,sft,500,0.00,
,Tiles,3rd Floor,Tiles Fixing Cost,Wall Tiles (200X300),APA,936,sft,16,"14,976.00",
,Tiles,3rd Floor,Tiles Fixing Cost,Wall Tiles (250X325),APA,    ,sft,16,0.00,
,Tiles,3rd Floor,Tiles Fixing Cost,Floor Tiles (300X300),APA,230,sft,16,"3,680.00",
,Tiles,3rd Floor,Tiles Fixing Cost,Floor Tiles (300X600),APA,,sft,16,0.00,
,Tiles,3rd Floor,Tiles Fixing Cost,Main Floor Tiles (600X600),APA,"1,114.00",sft,16,"17,824.00",
,Tiles,3rd Floor,Tiles Fixing Cost,Slab Tiles Work,APA,20,sft,16,320.00,
,Tiles,3rd Floor,Tiles Fixing Cost,Nonschedule Material,,,,,0.00,
,Tiles,3rd Floor,Tiles Fixing Cost,Nonschedule Labour Bill,,,,,0.00,
,Tiles,3rd Floor,,Cement,Bashundhara,78,bag,390,"30,420.00",
,Tiles,3rd Floor,,L/Sand,APCS,400,cft,20,"8,000.00",
,Tiles,4th Floor,,Wall Tiles (200X300),RAK,80,sft,35,"2,800.00",
,Tiles,4th Floor,,Wall Tiles (250X325),RAK,856,,65,"55,640.00",
,Tiles,4th Floor,,Floor Tiles (300X300),RAK,230,sft,65,"14,950.00",
,Tiles,4th Floor,,Floor Tiles (300X600),RAK,,sft,70,0.00,
,Tiles,4th Floor,,Main Floor Tiles (600X600),RAK,"1,114.00",sft,95,"105,830.00",
,Tiles,4th Floor,,Kitchen Slab,APCS,20,sft,95,"1,900.00",
,Tiles,4th Floor,,Basin Slab,APCS,,sft,500,0.00,
,Tiles,4th Floor,Tiles Fixing Cost,Wall Tiles (200X300),APA,80,sft,16,"1,280.00",
,Tiles,4th Floor,Tiles Fixing Cost,Wall Tiles (250X325),APA,856,sft,16,"13,696.00",
,Tiles,4th Floor,Tiles Fixing Cost,Floor Tiles (300X300),APA,230,sft,16,"3,680.00",
,Tiles,4th Floor,Tiles Fixing Cost,Floor Tiles (300X600),APA,,sft,16,0.00,
,Tiles,4th Floor,Tiles Fixing Cost,Main Floor Tiles (600X600),APA,"1,114.00",sft,16,"17,824.00",
,Tiles,4th Floor,Tiles Fixing Cost,Slab Tiles Work,APA,20,sft,16,320.00,
,Tiles,4th Floor,Tiles Fixing Cost,Nonschedule Material,,,,,0.00,
,Tiles,4th Floor,Tiles Fixing Cost,Nonschedule Labour Bill,,,,,0.00,
,Tiles,4th Floor,,Cement,Bashundhara,78,bag,390,"30,420.00",
,Tiles,4th Floor,,L/Sand,APCS,400,cft,20,"8,000.00",
,Tiles,5th Floor,,Wall Tiles (200X300),RAK,80,sft,35,"2,800.00",
,Tiles,5th Floor,,Wall Tiles (250X325),RAK,856,,65,"55,640.00",
,Tiles,5th Floor,,Floor Tiles (300X300),RAK,230,sft,65,"14,950.00",
,Tiles,5th Floor,,Floor Tiles (300X600),RAK,,sft,70,0.00,
,Tiles,5th Floor,,Main Floor Tiles (600X600),RAK,"1,114.00",sft,95,"105,830.00",
,Tiles,5th Floor,,Kitchen Slab,APCS,20,sft,95,"1,900.00",
,Tiles,5th Floor,,Basin Slab,APCS,,sft,500,0.00,
,Tiles,5th Floor,Tiles Fixing Cost,Wall Tiles (200X300),APA,80,sft,16,"1,280.00",
,Tiles,5th Floor,Tiles Fixing Cost,Wall Tiles (250X325),APA,856,sft,16,"13,696.00",
,Tiles,5th Floor,Tiles Fixing Cost,Floor Tiles (300X300),APA,230,sft,16,"3,680.00",
,Tiles,5th Floor,Tiles Fixing Cost,Floor Tiles (300X600),APA,,sft,16,0.00,
,Tiles,5th Floor,Tiles Fixing Cost,Main Floor Tiles (600X600),APA,"1,114.00",sft,16,"17,824.00",
,Tiles,5th Floor,Tiles Fixing Cost,Slab Tiles Work,APA,20,sft,16,320.00,
,Tiles,5th Floor,Tiles Fixing Cost,Nonschedule Material,,,,,0.00,
,Tiles,5th Floor,Tiles Fixing Cost,Nonschedule Labour Bill,,,,,0.00,
,Tiles,5th Floor,,Cement,Bashundhara,78,bag,390,"30,420.00",
,Tiles,5th Floor,,L/Sand,APCS,400,cft,20,"8,000.00",
,Tiles,6th Floor,,Wall Tiles (200X300),RAK,936,sft,35,"32,760.00",
,Tiles,6th Floor,,Wall Tiles (250X325),RAK,,,70,0.00,
,Tiles,6th Floor,,Floor Tiles (300X300),RAK,230,sft,55,"12,650.00",
,Tiles,6th Floor,,Floor Tiles (300X600),RAK,,sft,70,0.00,
,Tiles,6th Floor,,Main Floor Tiles (600X600),RAK,"1,114.00",sft,95,"105,830.00",
,Tiles,6th Floor,,Kitchen Slab,APCS,20,sft,95,"1,900.00",
,Tiles,6th Floor,,Basin Slab,APCS,,sft,500,0.00,
,Tiles,6th Floor,Tiles Fixing Cost,Wall Tiles (200X300),APA,936,sft,16,"14,976.00",
,Tiles,6th Floor,Tiles Fixing Cost,Wall Tiles (250X325),APA,    ,sft,16,0.00,
,Tiles,6th Floor,Tiles Fixing Cost,Floor Tiles (300X300),APA,230,sft,16,"3,680.00",
,Tiles,6th Floor,Tiles Fixing Cost,Floor Tiles (300X600),APA,,sft,16,0.00,
,Tiles,6th Floor,Tiles Fixing Cost,Main Floor Tiles (600X600),APA,"1,114.00",sft,16,"17,824.00",
,Tiles,6th Floor,Tiles Fixing Cost,Slab Tiles Work,APA,20,sft,16,320.00,
,Tiles,6th Floor,Tiles Fixing Cost,Nonschedule Material,,,,,0.00,
,Tiles,6th Floor,Tiles Fixing Cost,Nonschedule Labour Bill,,,,,0.00,
,Tiles,6th Floor,,Cement,Bashundhara,78,bag,390,"30,420.00",
,Tiles,6th Floor,,L/Sand,APCS,400,cft,20,"8,000.00",
,Tiles,7th Floor,,Wall Tiles (200X300),RAK,80,sft,35,"2,800.00",
,Tiles,7th Floor,,Wall Tiles (250X325),RAK,856,,65,"55,640.00",
,Tiles,7th Floor,,Floor Tiles (300X300),RAK,230,sft,65,"14,950.00",
,Tiles,7th Floor,,Floor Tiles (300X600),RAK,,sft,70,0.00,
,Tiles,7th Floor,,Main Floor Tiles (600X600),RAK,"1,114.00",sft,95,"105,830.00",
,Tiles,7th Floor,,Kitchen Slab,APCS,20,sft,95,"1,900.00",
,Tiles,7th Floor,,Basin Slab,APCS,,sft,500,0.00,
,Tiles,7th Floor,Tiles Fixing Cost,Wall Tiles (200X300),APA,80,sft,16,"1,280.00",
,Tiles,7th Floor,Tiles Fixing Cost,Wall Tiles (250X325),APA,856,sft,16,"13,696.00",
,Tiles,7th Floor,Tiles Fixing Cost,Floor Tiles (300X300),APA,230,sft,16,"3,680.00",
,Tiles,7th Floor,Tiles Fixing Cost,Floor Tiles (300X600),APA,,sft,16,0.00,
,Tiles,7th Floor,Tiles Fixing Cost,Main Floor Tiles (600X600),APA,"1,114.00",sft,16,"17,824.00",
,Tiles,7th Floor,Tiles Fixing Cost,Slab Tiles Work,APA,20,sft,16,320.00,
,Tiles,7th Floor,Tiles Fixing Cost,Nonschedule Material,,,,,0.00,
,Tiles,7th Floor,Tiles Fixing Cost,Nonschedule Labour Bill,,,,,0.00,
,Tiles,7th Floor,,Cement,Bashundhara,78,bag,390,"30,420.00",
,Tiles,7th Floor,,L/Sand,APCS,400,cft,20,"8,000.00",
,Tiles,8th Floor,,Wall Tiles (200X300),RAK,936,sft,35,"32,760.00",
,Tiles,8th Floor,,Wall Tiles (250X325),RAK,,,70,0.00,
,Tiles,8th Floor,,Floor Tiles (300X300),RAK,230,sft,55,"12,650.00",
,Tiles,8th Floor,,Floor Tiles (300X600),RAK,,sft,70,0.00,
,Tiles,8th Floor,,Main Floor Tiles (600X600),RAK,"1,114.00",sft,95,"105,830.00",
,Tiles,8th Floor,,Kitchen Slab,APCS,20,sft,95,"1,900.00",
,Tiles,8th Floor,,Basin Slab,APCS,,sft,500,0.00,
,Tiles,8th Floor,Tiles Fixing Cost,Wall Tiles (200X300),APA,936,sft,16,"14,976.00",
,Tiles,8th Floor,Tiles Fixing Cost,Wall Tiles (250X325),APA,    ,sft,16,0.00,
,Tiles,8th Floor,Tiles Fixing Cost,Floor Tiles (300X300),APA,230,sft,16,"3,680.00",
,Tiles,8th Floor,Tiles Fixing Cost,Floor Tiles (300X600),APA,,sft,16,0.00,
,Tiles,8th Floor,Tiles Fixing Cost,Main Floor Tiles (600X600),APA,"1,114.00",sft,16,"17,824.00",
,Tiles,8th Floor,Tiles Fixing Cost,Slab Tiles Work,APA,20,sft,16,320.00,
,Tiles,8th Floor,Tiles Fixing Cost,Nonschedule Material,,,,,0.00,
,Tiles,8th Floor,Tiles Fixing Cost,Nonschedule Labour Bill,,,,,0.00,
,Tiles,8th Floor,,Cement,Bashundhara,78,bag,390,"30,420.00",
,Tiles,8th Floor,,L/Sand,APCS,400,cft,20,"8,000.00",
,Electric work,Ground Floor To Roof Top,Slab Casting,"1.25"" Pipe  (Slab Casting)",,,rft,6,0.00,
,Electric work,Ground Floor To Roof Top,Slab Casting,"1.25"" Socket (Slab Casting)",,,pcs,4.5,0.00,
,Electric work,Ground Floor To Roof Top,Slab Casting,"1.00"" Pipe (Slab Casting)",,"3,500.00",rft,4.5,"15,750.00",
,Electric work,Ground Floor To Roof Top,Slab Casting,"1.00"" Socket (Slab Casting)",,456,pcs,2.5,"1,140.00",
,Electric work,Ground Floor To Roof Top,Slab Casting,"1.00"" Bend (Slab Casting)",,324,pcs,5.2,"1,684.80",
,Electric work,Ground Floor To Roof Top,Slab Casting,1.00'' Circular box (Double) (Slab Casting),,54,pcs,8,432.00,
,Electric work,Ground Floor To Roof Top,Slab Casting,"0.75"" Pipe (Slab Casting)",,"5,100.00",rft,3.8,"19,380.00",
,Electric work,Ground Floor To Roof Top,Slab Casting,"0.75"" Socket (Slab Casting)",,816,pcs,2.5,"2,040.00",
,Electric work,Ground Floor To Roof Top,Slab Casting,"0.75"" Bend (Slab Casting)",,"1,020.00",pcs,2,"2,040.00",
,Electric work,Ground Floor To Roof Top,Slab Casting,0.75'' Circular box (Double) (Slab Casting),,114,pcs,6,684.00,
,Electric work,Ground Floor To Roof Top,Slab Casting,Fan box (Slab Casting),,58,pcs,55,"3,190.00",
,Electric work,Ground Floor To Roof Top,Slab Casting,Sport light box (Slab Casting),,,pcs,28,0.00,
,Electric work,Ground Floor To Roof Top,Slab Casting,Tisa Tape (Slab Casting),,32,pcs,20,640.00,
,Electric work,Ground Floor To Roof Top,Slab Casting,GI Wire (16 No.) (Slab Casting),,75,kg,100,"7,500.00",
,Electric work,Ground Floor To Roof Top,Slab Casting,24 No. Wire (Slab Casting),,28,kg,100,"2,800.00",
,Electric work,Ground Floor To Roof Top,Slab Casting,Solvent Cement (200 ml) (Slab Casting),,18,pcs,320,"5,760.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,Paper (Slab Casting),,26,kg,30,780.00,
,Electric work,Ground Floor To Roof Top,Group Cutting,"1.25"" pipe (Group Cutting)",,,rft,5.5,0.00,
,Electric work,Ground Floor To Roof Top,Group Cutting,1.25 Socket (Group Cutting),,,pcs,4,0.00,
,Electric work,Ground Floor To Roof Top,Group Cutting,"1.00"" Pipe (Group Cutting)",,"4,200.00",rft,4,"16,800.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,"1.00"" Socket (Group Cutting)",,696,pcs,2.5,"1,740.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,"1.00"" Bend (Group Cutting)",,360,pcs,3,"1,080.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,1.00'' Circular box (Single) (Group Cutting),,240,pcs,8,"1,920.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,"0.75"" Pipe (Group Cutting)",,"2,700.00",rft,3.5,"9,450.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,"0.75"" Socket (Group Cutting)",,336,pcs,2,672.00,
,Electric work,Ground Floor To Roof Top,Group Cutting,"0.75"" Bend (Group Cutting)",,432,pcs,2,864.00,
,Electric work,Ground Floor To Roof Top,Group Cutting,0.75'' Circular box (Single) (Group Cutting),,348,pcs,6,"2,088.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,1 gang Mk board (Group Cutting),,210,pcs,22,"4,620.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,2 gang MK board (Group Cutting),,110,pcs,44,"4,840.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,3 gang MK Board (Group Cutting),,80,pcs,66,"5,280.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,4 gang MK Board (Group Cutting),,,pcs,6,0.00,
,Electric work,Ground Floor To Roof Top,Group Cutting,"Joint Box (5"" X 4"") (Group Cutting)",,,pcs,200,0.00,
,Electric work,Ground Floor To Roof Top,Group Cutting,"Joint Box (12"" X 6"") (Group Cutting)",,,pcs,200,0.00,
,Electric work,Ground Floor To Roof Top,Group Cutting,"Joint Box (14"" X 6"") (Group Cutting)",,10,pcs,200,"2,000.00",
,Electric work,Ground Floor To Roof Top,Group Cutting,"Joint Box (10"" X 6"") (Group Cutting)",,,pcs,200,0.00,
,Electric work,Ground Floor To Roof Top,Group Cutting,"S.D.B Box (18""X24"") (Group Cutting)",,8,pcs,"3,500.00","28,000.00",
,Electric work,Ground Floor To Roof Top,Cable waring,"Dish Box (8""X12"") (Group Cutting)",,3,pcs,"1,500.00","4,500.00",
,Electric work,Ground Floor To Roof Top,Cable waring,M.D.B Box (Group Cutting),,1,pcs,"22,000.00","22,000.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1x1.5   RM 7W (Cable waring),Red,28,coil,"1,640.00","45,920.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1X1.5   RM7W (Cable waring),Black,28,coil,"1,640.00","45,920.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1X1.5   RM7W (Cable waring),Yello,,coil,"1,550.00",0.00,
,Electric work,Ground Floor To Roof Top,Cable waring,1X1.5   RE1W (Cable waring),Green,26,coil,"1,550.00","40,300.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1X1.0   RE1W (Cable waring),Green,,coil,"1,100.00",0.00,
,Electric work,Ground Floor To Roof Top,Cable waring,1X2.5   RM7W (Cable waring),Red,18,coil,"2,650.00","47,700.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1X2.5   RM7W (Cable waring),Black,18,coil,"2,650.00","47,700.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1X2.5   RE1W(Cable waring),Green,10,coil,"2,650.00","26,500.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1x3.0   RM7W (Cable waring),Red,10,coil,"3,350.00","33,500.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1x3.0   RM7W (Cable waring),Black,10,coil,"3,350.00","33,500.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1x4.0   RM7W (Cable waring),Red,10,coil,"4,050.00","40,500.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1x4.0   RM7W (Cable waring),Black,10,coil,"4,050.00","40,500.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1x10.0    RM7W (Cable waring),Red,5,coil,"10,000.00","50,000.00",
,Electric work,Ground Floor To Roof Top,Cable waring,1x 10.0   RM7W (Cable waring),Black,5,coil,"10,000.00","50,000.00",
,Electric work,Ground Floor To Roof Top,Cable waring,23/76 Flexiable Cable (Cable waring),White,50,Feet,40,"2,000.00",
,Electric work,Ground Floor To Roof Top,Cable waring,25 RM Cable (Cable waring),,20,Metre,230,"4,600.00",
,Electric work,Ground Floor To Roof Top,Floor Pipe Waring,35 RM Cable (Cable waring),,20,Metre,320,"6,400.00",
,Electric work,Ground Floor To Roof Top,Floor Pipe Waring,RG6 (Cable waring),Dish,5,coil,"3,700.00","18,500.00",
,Electric work,Ground Floor To Roof Top,Floor Pipe Waring,CAT6 (100 Metre) (Cable waring),Inter Net  ,3,coil,"9,600.00","28,800.00",
,Electric work,Ground Floor To Roof Top,Floor Pipe Waring,TC FourPair (Cable waring),Telephone,5,coil,"3,450.00","17,250.00",
,Electric work,Ground Floor To Roof Top,Floor Pipe Waring,Earting (All Work) (Cable waring),,6,nos,"15,000.00","90,000.00",
,Electric work,Ground Floor To Roof Top,Floor Pipe Waring,Tisa Tape (Cable waring),,50,pcs,20,"1,000.00",
,Electric work,Ground Floor To Roof Top,Floor Pipe Waring,"0.5"" Pipe (Floor Pipe Waring)",,800,rft,2.5,"2,000.00",
,Electric work,Ground Floor To Roof Top,Floor Pipe Waring,"0.5"" Socket (Floor Pipe Waring)",,192,pcs,2,384.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,"0.5"" Bend (Floor Pipe Waring)",,192,pcs,2,384.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,0.5'' Circular box (Single) (Floor Pipe Waring),,96,pcs,5,480.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,.05'' Flexible pipe (Floor Pipe Waring),,50,rft,10,500.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,.75'' Flexible Pipe (Floor Pipe Waring),,50,rft,12,600.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,1.5'' Flexible Pipe (Floor Pipe Waring),,50,rft,15,750.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,GI Wire (16 No.) (Floor Pipe Waring),,20,kg,100,"2,000.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,Tisa Tape (Floor Pipe Waring),,24,pcs,20,480.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,1 Gang Switch (Finishing Work),,56,pcs,120,"6,720.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,2 Gang Switch (Finishing Work),,68,pcs,180,"12,240.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,3 Gang Switch (Finishing Work),,60,pcs,240,"14,400.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,4 Gang Switch (Finishing Work),,,pcs,280,0.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,2Pin (10 Amp) (Finishing Work),,85,pcs,235,"19,975.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,3Pin (13 Amp) (Finishing Work),,105,pcs,300,"31,500.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,3Pin (15 Amp) (Finishing Work),,50,pcs,300,"15,000.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,False Cover (Finishing Work),,20,pcs,35,700.00,
